FIN.TRANSACTION DATE,FIN.POSTING DATE,FIN.TRANSACTION AMOUNT,MCH.MERCHANT NAME,MCH.CITY NAME,FIN.ORIGINAL CURRENCY AMOUNT,FIN.ORIGINAL ISO CURRENCY CODE SYMBOL,FIN.INET CONVERSION
2017-12-06,2017-06-13,-20.0,BRITISH HEART,FINCHLEY,-20.0,GBP,1.0
2017-06-13,2017-06-14,85.94,ARGOS RETAIL GROUP,INTERNET,85.94,GBP,1.0
2017-06-14,2017-06-15,99.0,GADGETS STORE,LONDON,99.0,GBP,1.0
2017-06-15,2017-06-16,433.99,ARGOS RETAIL GROUP,INTERNET,433.99,GBP,1.0
2017-06-16,2017-06-19,160.0,ERC TECH,LONDON,160.0,GBP,1.0
2017-06-19,2017-06-20,209.99,AMAZON UK MARKETPLACE,800-279-6620,209.99,GBP,1.0
2017-06-19,2017-06-20,18.72,AMAZON UK MARKETPLACE,800-279-6620,18.72,GBP,1.0
2017-06-19,2017-06-21,56.99,PAYPAL  TVFURNITURE,35314369001,56.99,GBP,1.0
2017-02-06,2017-05-06,14.8,SAINSBURYS 0513,NTH FINCHLEY,14.8,GBP,1.0
2017-02-06,2017-05-06,165.96,SAINSBURYS 0513,NTH FINCHLEY,165.96,GBP,1.0
2017-06-06,2017-07-06,141.25,SAINSBURYS 0513,NTH FINCHLEY,141.25,GBP,1.0
2017-09-06,2017-12-06,29.5,SAINSBURYS 0513,NTH FINCHLEY,29.5,GBP,1.0
2017-09-06,2017-12-06,174.51,SAINSBURYS 0513,NTH FINCHLEY,174.51,GBP,1.0
2017-06-14,2017-06-15,74.86,ASDA SUPERSTORE,S'GATE CIRCUS,74.86,GBP,1.0
2017-06-16,2017-06-19,76.48,ASDA SUPERSTORE,S'GATE CIRCUS,76.48,GBP,1.0
2017-06-20,2017-06-21,112.87,SAINSBURYS 0513,NTH FINCHLEY,112.87,GBP,1.0
2017-06-20,2017-06-21,33.5,SAINSBURYS 0513,NTH FINCHLEY,33.5,GBP,1.0
2017-06-26,2017-06-27,150.52,SAINSBURYS 0513,NTH FINCHLEY,150.52,GBP,1.0
2017-06-26,2017-06-27,52.9,SAINSBURYS 0513,NTH FINCHLEY,52.9,GBP,1.0
2017-06-28,2017-06-29,10.5,ASDA SUPERSTORE,S'GATE CIRCUS,10.5,GBP,1.0
2017-06-28,2017-06-29,46.71,ASDA SUPERSTORE,S'GATE CIRCUS,46.71,GBP,1.0
2017-08-06,2017-09-06,294.99,ARGOS RETAIL GROUP,INTERNET,294.99,GBP,1.0
2017-06-06,2017-07-06,756.0,HMCOURTS-SERVICE.G,08459400111,756.0,GBP,1.0
2017-06-06,2017-07-06,16077.0,HMCOURTS-SERVICE.G,08459400111,16077.0,GBP,1.0
2017-05-06,2017-06-06,6.99,ARGOS RETAIL GROUP,INTERNET,6.99,GBP,1.0
2017-05-06,2017-06-06,-6.99,ARGOS RETAIL GROUP,INTERNET,-6.99,GBP,1.0
2017-06-26,2017-06-27,19.93,HHEALTH,44442830252,19.93,GBP,1.0
2017-06-26,2017-06-27,15.94,WWW.PETSATHOME.COM,WILMSLOW,15.94,GBP,1.0
2017-06-26,2017-06-27,357.53,EDF ENERGY-DOM,PLYMOUTH,357.53,GBP,1.0
2017-06-28,2017-06-30,74.99,PREMIER INN 44536565,WIGAN TOWN CE,74.99,GBP,1.0
2017-06-28,2017-06-30,-5.0,PREMIER INN 44536565,WIGAN TOWN CE,-5.0,GBP,1.0
2017-09-06,2017-12-06,40.0,OYSTER BUS AUTOTOP,0343 2221234,40.0,GBP,1.0
2017-06-18,2017-06-19,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-06-06,2017-07-06,2.5,TESCO STORES 6412,WHETSTONE,2.5,GBP,1.0
2017-06-14,2017-06-15,340.0,WP-THE BRITISH ASS,LONDON,340.0,GBP,1.0
2017-06-21,2017-06-22,160.47,AMAZON UK MARKETPLACE,800-279-6620,160.47,GBP,1.0
2017-06-21,2017-06-22,18.0,AMAZON.CO.UK,AMAZON.CO.UK,18.0,GBP,1.0
2017-06-22,2017-06-23,14.83,TESCO STORES 6412,WHETSTONE,14.83,GBP,1.0
2017-06-22,2017-06-23,13.0,DISCLOSURE & BARRING,LIVERPOOL,13.0,GBP,1.0
2017-02-06,2017-05-06,23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,23.4,GBP,1.0
2017-02-06,2017-05-06,23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,23.4,GBP,1.0
2017-05-06,2017-06-06,23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,23.4,GBP,1.0
2017-02-06,2017-06-06,-23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,-23.4,GBP,1.0
2017-09-06,2017-12-06,11.17,SHEFFIELD CITY CNC,SHEFFIELD,11.17,GBP,1.0
2017-06-16,2017-06-19,-11.17,SHEFFIELD CITY CNC,SHEFFIELD,-11.17,GBP,1.0
2017-06-27,2017-06-28,90.0,LBBARNET PAYENET,LONDON,90.0,GBP,1.0
2017-06-30,2017-03-07,12.0,NCC INCOME,01604 367520,12.0,GBP,1.0
2017-06-23,2017-06-26,3.75,WAITROSE 670,MILL HILL,3.75,GBP,1.0
2017-06-18,2017-06-19,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-06-23,2017-06-26,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-06-30,2017-03-07,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-06-19,2017-06-20,2.37,TESCO STORES,LONDON,2.37,GBP,1.0
2017-06-19,2017-06-20,10.0,SAINSBURYS 0164,GOLDERS GRN,10.0,GBP,1.0
2017-06-21,2017-06-22,4.2,TESCO STORES,LONDON,4.2,GBP,1.0
2017-06-21,2017-06-22,7.99,ARGOS LTD,NORTH FINCHLE,7.99,GBP,1.0
2017-06-21,2017-06-22,2.0,POUNDLAND LTD 1267,NORTH FINCHLE,2.0,GBP,1.0
2017-06-22,2017-06-23,66.98,RYMAN 1133,LONDON,66.98,GBP,1.0
2017-06-23,2017-06-26,98.86,BARTLETTS KEY SERVICES,LONDON,98.86,GBP,1.0
2017-01-07,2017-03-07,15.0,ARGOS LTD,LONDON  4163,15.0,GBP,1.0
2017-06-30,2017-03-07,23.97,RYMAN 1133,LONDON,23.97,GBP,1.0
2017-06-13,2017-06-14,102.0,ROBIN NEWS,LONDON  N12,102.0,GBP,1.0
2017-06-21,2017-06-22,142.95,ARGOS RETAIL GROUP,INTERNET,142.95,GBP,1.0
2017-06-21,2017-06-22,289.14,ARGOS RETAIL GROUP,INTERNET,289.14,GBP,1.0
2017-06-23,2017-06-26,225.83,WWW.ARGOS.CO.UK,INTERNET,225.83,GBP,1.0
2017-06-23,2017-06-26,99.0,WWW.MATTRESSMAN.CO.UK,INTERNET,99.0,GBP,1.0
2017-06-26,2017-06-27,13.49,ARGOS RETAIL GROUP,INTERNET,13.49,GBP,1.0
2017-06-26,2017-06-27,2.99,ARGOS RETAIL GROUP,INTERNET,2.99,GBP,1.0
2017-06-26,2017-06-28,166.59,WWW.ARGOS.CO.UK,INTERNET,166.59,GBP,1.0
2017-06-28,2017-06-30,491.95,WWW.ARGOS.CO.UK,INTERNET,491.95,GBP,1.0
2017-05-06,2017-06-06,75.27,BAKER ROSS LTD,LONDON,75.27,GBP,1.0
2017-06-20,2017-06-21,92.97,WWW.MAPLIN.CO.UK,WATH-UPON-DEA,92.97,GBP,1.0
2017-06-20,2017-06-21,65.95,TESCO DIRECT,CHESHUNT,65.95,GBP,1.0
2017-06-23,2017-06-26,-92.97,WWW.MAPLIN.CO.UK,WATH-UPON-DEA,-92.97,GBP,1.0
2017-02-06,2017-05-06,573.92,ARGOS DIRECT,HOME SHOPPING,573.92,GBP,1.0
2017-02-06,2017-05-06,208.93,ARGOS DIRECT,HOME SHOPPING,208.93,GBP,1.0
2017-02-06,2017-05-06,273.98,ARGOS DIRECT,HOME SHOPPING,273.98,GBP,1.0
2017-06-20,2017-06-21,283.2,WWW.PUBLICPOLICYEXCHAN,02078406064,283.2,GBP,1.0
2017-06-23,2017-06-26,17.0,CREATESEND/COM,SYDNEY,17.0,GBP,1.0
2017-09-06,2017-12-06,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-01-06,2017-05-06,102.82,SCOTTISH POWER,GLASGOW,102.82,GBP,1.0
2017-06-06,2017-07-06,273.74,AMAZON.CO.UK,AMAZON.CO.UK,273.74,GBP,1.0
2017-08-06,2017-09-06,178.99,AO RETAIL LIMITED,.,178.99,GBP,1.0
2017-12-06,2017-06-13,-20.0,AO RETAIL LIMITED,.,-20.0,GBP,1.0
2017-12-06,2017-06-15,1044.42,TRANSMEDIA COMMUNICATI,LONDON,1044.42,GBP,1.0
2017-06-21,2017-06-23,882.0,HIREITAILL.COM LTD,CHESHAM,882.0,GBP,1.0
2017-10-06,2017-12-06,-7.99,AMZ KINGKO,800-279-6620,-7.99,GBP,1.0
2017-09-06,2017-12-06,116.94,TESCO STORES 6440,LONDON EN8,116.94,GBP,1.0
2017-12-06,2017-06-13,150.79,TESCO STORES 6440,LONDON EN8,150.79,GBP,1.0
2017-06-14,2017-06-14,-7.89,AMZ BOLLY.MAGIC,800-279-6620,-7.89,GBP,1.0
2017-06-13,2017-06-14,133.98,AMAZON UK MARKETPLACE,800-279-6620,133.98,GBP,1.0
2017-06-13,2017-06-14,22.85,AMAZON UK MARKETPLACE,800-279-6620,22.85,GBP,1.0
2017-06-14,2017-06-15,24.88,AMAZON EU,AMAZON.CO.UK,24.88,GBP,1.0
2017-06-14,2017-06-15,75.26,AMAZON UK MARKETPLACE,800-279-6620,75.26,GBP,1.0
2017-06-13,2017-06-15,10.95,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,10.95,GBP,1.0
2017-06-24,2017-06-26,10.5,AMAZON UK MARKETPLACE,800-279-6620,10.5,GBP,1.0
2017-06-25,2017-06-27,8.99,AMAZON.CO.UK,AMAZON.CO.UK,8.99,GBP,1.0
2017-03-07,2017-03-07,11.98,AMAZON UK MARKETPLACE,800-279-6620,11.98,GBP,1.0
2017-03-07,2017-03-07,6.29,AMAZON UK MARKETPLACE,800-279-6620,6.29,GBP,1.0
2017-02-07,2017-03-07,17.98,AMAZON UK MARKETPLACE,800-279-6620,17.98,GBP,1.0
2017-01-07,2017-03-07,7.49,AMAZON UK MARKETPLACE,800-279-6620,7.49,GBP,1.0
2017-01-07,2017-03-07,39.99,AMAZON UK MARKETPLACE,800-279-6620,39.99,GBP,1.0
2017-01-07,2017-03-07,32.34,AMAZON.CO.UK,AMAZON.CO.UK,32.34,GBP,1.0
2017-06-30,2017-03-07,7.99,AMAZON UK MARKETPLACE,800-279-6620,7.99,GBP,1.0
2017-02-06,2017-05-06,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2017-06-06,2017-07-06,12.55,TESCO STORES 2544,FINCHLEY,12.55,GBP,1.0
2017-08-06,2017-09-06,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-09-06,2017-12-06,39.99,ARGOS LTD,NORTH FINCHLE,39.99,GBP,1.0
2017-06-19,2017-06-20,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-06-28,2017-06-29,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-06-29,2017-06-30,20.0,OYSTER BUS AUTOTOP,0343 2221234,20.0,GBP,1.0
2017-02-06,2017-05-06,15.0,POST OFFICE COUNTER,LONDON,15.0,GBP,1.0
2017-07-06,2017-08-06,36.85,TESCO STORE 2296,COLNEY HATCH,36.85,GBP,1.0
2017-07-06,2017-08-06,28.9,TESCO STORE 2296,COLNEY HATCH,28.9,GBP,1.0
2017-06-13,2017-06-14,17.6,SAINSBURYS LOC4952,LONDON,17.6,GBP,1.0
2017-06-13,2017-06-14,47.82,MORRISONS STORES,LONDON  313,47.82,GBP,1.0
2017-06-18,2017-06-19,29.66,TESCO STORES 2296,COLNEY HATCH,29.66,GBP,1.0
2017-06-17,2017-06-19,1.1,CO-OP GROUP FOOD,104320,1.1,GBP,1.0
2017-06-17,2017-06-19,11.48,MORRISONS STORES,LONDON  313,11.48,GBP,1.0
2017-06-17,2017-06-19,4.95,SAM 99P,ILFORD,4.95,GBP,1.0
2017-06-17,2017-06-19,4.5,TESCO STORE 2296,COLNEY HATCH,4.5,GBP,1.0
2017-06-16,2017-06-19,5.93,CO-OP GROUP 180240,WOODHOUSE ROA,5.93,GBP,1.0
2017-06-16,2017-06-19,19.58,VUE BSL LTD,NTH FINCHLEY,19.58,GBP,1.0
2017-06-23,2017-06-26,15.0,POST OFFICE COUNTER,LONDON,15.0,GBP,1.0
2017-06-26,2017-06-27,2.5,SAINSBURYS SACAT 4952,LONDON N11,2.5,GBP,1.0
2017-06-26,2017-06-27,26.64,MCDONALDS,LONDON  N11,26.64,GBP,1.0
2017-06-27,2017-06-28,7.85,COSTA COFFEE,LONDON  N22,7.85,GBP,1.0
2017-06-27,2017-06-28,4.0,SAINSBURYS SACAT 4952,LONDON N11,4.0,GBP,1.0
2017-06-29,2017-06-30,0.65,L B BARNET PARKING,LONDON,0.65,GBP,1.0
2017-06-28,2017-06-30,5.0,LUL TICKET MACHINE,ARNOS GROVE,5.0,GBP,1.0
2017-09-06,2017-12-06,22.97,ASDA SUPERSTORE,S'GATE CIRCUS,22.97,GBP,1.0
2017-06-13,2017-06-14,13.78,ASDA SUPERSTORE 04881,WEMBLEY,13.78,GBP,1.0
2017-04-06,2017-05-06,69.99,AMAZON UK MARKETPLACE,800-279-6620,69.99,GBP,1.0
2017-02-06,2017-05-06,289.75,LBBARNET PAYENET,LONDON,289.75,GBP,1.0
2017-02-06,2017-05-06,379.31,LBBARNET PAYENET,LONDON,379.31,GBP,1.0
2017-02-06,2017-05-06,78.71,BT BILL PAYMENT 1,DURHAM,78.71,GBP,1.0
2017-11-06,2017-12-06,14.03,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,14.03,GBP,1.0
2017-09-06,2017-12-06,-246.75,WWW.GOPLACES.CO.UK,INTERNET,-246.75,GBP,1.0
2017-12-06,2017-06-13,12.37,AMAZON UK MARKETPLACE,800-279-6620,12.37,GBP,1.0
2017-12-06,2017-06-13,28.99,AMAZON.CO.UK,AMAZON.CO.UK,28.99,GBP,1.0
2017-12-06,2017-06-13,24.74,AMAZON UK MARKETPLACE,800-279-6620,24.74,GBP,1.0
2017-06-13,2017-06-14,7.58,AMAZON UK MARKETPLACE,800-279-6620,7.58,GBP,1.0
2017-12-06,2017-06-14,23.9,WWW.ARGOS.CO.UK,INTERNET,23.9,GBP,1.0
2017-06-14,2017-06-15,84.65,AMAZON UK MARKETPLACE,800-279-6620,84.65,GBP,1.0
2017-06-15,2017-06-19,63.89,WWW.ARGOS.CO.UK,INTERNET,63.89,GBP,1.0
2017-06-21,2017-06-22,195.0,ANGEL SPRINGS LTD,WOLVERHAMPTON,195.0,GBP,1.0
2017-06-21,2017-06-22,78.98,AMAZON.CO.UK,AMAZON.CO.UK,78.98,GBP,1.0
2017-05-06,2017-06-06,153.25,SAINSBURYS TO YOU 0637,HENDON,153.25,GBP,1.0
2017-06-13,2017-06-14,233.67,SAINSBURYS TO YOU 0637,HENDON,233.67,GBP,1.0
2017-06-13,2017-06-14,-23.5,SAINSBURYS TO YOU 0637,HENDON,-23.5,GBP,1.0
2017-06-19,2017-06-20,148.53,SAINSBURYS TO YOU 0637,HENDON,148.53,GBP,1.0
2017-06-21,2017-06-22,16.95,AMAZON UK MARKETPLACE,800-279-6620,16.95,GBP,1.0
2017-06-21,2017-06-22,8.24,AMAZON UK MARKETPLACE,800-279-6620,8.24,GBP,1.0
2017-06-23,2017-06-26,1.99,AMAZON.CO.UK,AMAZON.CO.UK,1.99,GBP,1.0
2017-06-26,2017-06-27,139.53,SAINSBURYS TO YOU 0637,HENDON,139.53,GBP,1.0
2017-06-06,2017-07-06,226.0,HMCOURTS-SERVICE.G,0845940111,226.0,GBP,1.0
2017-06-27,2017-06-28,17.99,123 REG R/T,08712309525,17.99,GBP,1.0
2017-02-06,2017-05-06,128.66,TESCO STORES 6440,LONDON EN8,128.66,GBP,1.0
2017-05-06,2017-06-06,177.61,TESCO STORES 6440,LONDON EN8,177.61,GBP,1.0
2017-06-06,2017-07-06,23.24,WWW.DOMINOS.CO.UK,01908 580000,23.24,GBP,1.0
2017-06-27,2017-06-29,21.7,AMAZON.CO.UK,AMAZON.CO.UK,21.7,GBP,1.0
2017-06-29,2017-06-30,118.0,AMAZON UK MARKETPLACE,800-279-6620,118.0,GBP,1.0
2017-06-15,2017-06-16,155.95,TESCO DIRECT,CHESHUNT,155.95,GBP,1.0
2017-07-21,2017-07-24,10.0,EE LIMITED 4313,LONDON,10.0,GBP,1.0
2017-07-21,2017-07-24,28.55,SUPERDRUG STORES PLC,WOOD GREEN,28.55,GBP,1.0
2017-07-26,2017-07-27,29.98,TESCO STORE 2296,COLNEY HATCH,29.98,GBP,1.0
2017-07-28,2017-07-31,19.58,VUE BSL LTD,NTH FINCHLEY,19.58,GBP,1.0
2017-07-28,2017-07-31,11.79,VUE BSL LTD,NTH FINCHLEY,11.79,GBP,1.0
2017-07-28,2017-07-31,12.85,MCDONALDS,LONDON  N12,12.85,GBP,1.0
2017-07-14,2017-07-17,336.0,WWW.PRCA.ORG.UK,INTERNET,336.0,GBP,1.0
2017-07-26,2017-07-27,480.0,WWW.DONTPANICPROJEC LT,RAMSBOTTOM,480.0,GBP,1.0
2017-07-31,2017-01-08,177.0,ADOBE  CREATIVE CLOUD,800-833-6687,177.0,GBP,1.0
2017-07-31,2017-01-08,28.31,FACEBK SZ6CJCAP32,WWW.FB.ME/ADS,28.31,GBP,1.0
2017-01-08,2017-02-08,37.23,WWW.EQUINUX.COM/CHARGE,KARLSFELD,40.33,EUR,1.08
2017-03-07,2017-04-07,57.43,ARGOS RETAIL GROUP,INTERNET,57.43,GBP,1.0
2017-03-07,2017-04-07,55.67,COMPARE THE MAN AND VA,447534676543,55.67,GBP,1.0
2017-06-07,2017-07-07,196.87,ARGOS RETAIL GROUP,INTERNET,196.87,GBP,1.0
2017-07-07,2017-10-07,85.25,POST OFFICE COUNTER,LONDON,85.25,GBP,1.0
2017-06-07,2017-10-07,148.94,WWW.ARGOS.CO.UK,INTERNET,148.94,GBP,1.0
2017-11-07,2017-12-07,210.0,CRAZY DISCOUNTS,LONDON  N12,210.0,GBP,1.0
2017-11-07,2017-12-07,180.0,CRAZY DISCOUNTS,LONDON  N12,180.0,GBP,1.0
2017-11-07,2017-12-07,58.69,ARGOS RETAIL GROUP,INTERNET,58.69,GBP,1.0
2017-12-07,2017-07-17,42.98,WWW.ARGOS.CO.UK,INTERNET,42.98,GBP,1.0
2017-07-14,2017-07-17,103.94,WWW.ARGOS.CO.UK,INTERNET,103.94,GBP,1.0
2017-01-08,2017-02-08,55.43,HOMEBASE LTD  588,LONDON  N12,55.43,GBP,1.0
2017-01-08,2017-02-08,12.98,ARGOS RETAIL GROUP,INTERNET,12.98,GBP,1.0
2017-09-07,2017-10-07,5.0,GIFFGAFF.COM,ONLINE STORE,5.0,GBP,1.0
2017-11-07,2017-12-07,550.0,PAYPAL  LSPCOACHING,35314369001,550.0,GBP,1.0
2017-07-28,2017-07-31,5.0,GIFFGAFF.COM,ONLINE STORE,5.0,GBP,1.0
2017-11-07,2017-07-13,11.5,TFL ROAD CHARGE,0343 222 2222,11.5,GBP,1.0
2017-07-14,2017-07-18,11.5,TFL ROAD CHARGE,0343 222 2222,11.5,GBP,1.0
2017-07-17,2017-07-19,11.5,TFL ROAD CHARGE,0343 222 2222,11.5,GBP,1.0
2017-07-20,2017-07-24,11.5,TFL ROAD CHARGE,0343 222 2222,11.5,GBP,1.0
2017-07-24,2017-07-25,153.43,MAXITOURS - BLUE AIR,MAXITOURS.BE,165.9,EUR,1.08
2017-07-24,2017-07-26,266.57,AEGEAN WEB,KIFISIA,289.02,EUR,1.08
2017-07-13,2017-07-14,46.0,IPS LIVERPOOL CONTACT,LIVERPOOL,46.0,GBP,1.0
2017-07-14,2017-07-17,176.94,WWW.ARGOS.CO.UK,INTERNET,176.94,GBP,1.0
2017-08-07,2017-10-07,14.99,AMAZON EU,AMAZON.CO.UK,14.99,GBP,1.0
2017-07-19,2017-07-20,52.0,SIMPSON ECO SKIPS LIMI,LONDON,52.0,GBP,1.0
2017-07-20,2017-07-24,36.99,WWW.ARGOS.CO.UK,INTERNET,36.99,GBP,1.0
2017-07-21,2017-07-24,105.94,WWW.ARGOS.CO.UK,INTERNET,105.94,GBP,1.0
2017-07-28,2017-07-31,37.85,AMFBOWLING.CO.UK,01442 840200,37.85,GBP,1.0
2017-01-08,2017-02-08,33.0,PAYPAL  KMMARKETING,35314369001,33.0,GBP,1.0
2017-07-17,2017-07-18,67.55,SAINSBURYS TO YOU 0637,HENDON,67.55,GBP,1.0
2017-07-17,2017-07-18,228.04,BT PAY BY PHONE,DURHAM,228.04,GBP,1.0
2017-07-18,2017-07-19,110.52,WATERCOOLER,442088335555,110.52,GBP,1.0
2017-07-25,2017-07-26,19.34,AMAZON EU,AMAZON.CO.UK,19.34,GBP,1.0
2017-07-26,2017-07-27,12.96,AMAZON.CO.UK,AMAZON.CO.UK,12.96,GBP,1.0
2017-07-26,2017-07-27,10.42,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,10.42,GBP,1.0
2017-07-26,2017-07-27,63.96,AMAZON UK MARKETPLACE,800-279-6620,63.96,GBP,1.0
2017-07-26,2017-07-27,12.22,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,12.22,GBP,1.0
2017-07-27,2017-07-28,21.88,SAINSBURYS SACAT 0637,HENDON,21.88,GBP,1.0
2017-01-08,2017-02-08,58.35,WATERCOOLER,442088335555,58.35,GBP,1.0
2017-01-08,2017-02-08,2.6,SAINSBURYS SACAT 0637,HENDON,2.6,GBP,1.0
2017-02-08,2017-03-08,41.9,THE PLASTIC PEOPLE,LEEDS,41.9,GBP,1.0
2017-04-07,2017-05-07,190.0,EB  BID WRITING THE BA,801-413-7200,190.0,GBP,1.0
2017-06-07,2017-07-07,61.0,AVENUE ENTERPRISES 200,LONDON,61.0,GBP,1.0
2017-06-07,2017-07-07,39.85,WWW.TOOLSTATION.COM,CC STAT,39.85,GBP,1.0
2017-07-17,2017-07-18,9.7,COSTA COFFEE,LONDON  N22,9.7,GBP,1.0
2017-07-27,2017-07-28,94.86,T G I FRIDAY'S,ENFIELD 680,94.86,GBP,1.0
2017-07-07,2017-10-07,36.56,WICKES,LONDON,36.56,GBP,1.0
2017-11-07,2017-12-07,41.34,BUILDER DEPOT N11,02084587700,41.34,GBP,1.0
2017-11-07,2017-12-07,52.91,BUILDER DEPOT N11,02084587700,52.91,GBP,1.0
2017-07-18,2017-07-19,31.4,WICKES,LONDON,31.4,GBP,1.0
2017-07-18,2017-07-19,18.95,WICKES,LONDON,18.95,GBP,1.0
2017-07-19,2017-07-20,19.38,CO-OP GROUP FOOD,104320,19.38,GBP,1.0
2017-07-24,2017-07-25,36.3,CINEWORLD ASH AT,0844 815 7747,36.3,GBP,1.0
2017-07-24,2017-07-25,36.95,NANDOS ASHFORD,ASHFORD,36.95,GBP,1.0
2017-07-24,2017-07-25,16.06,MCDONALDS,MAIDSTONE,16.06,GBP,1.0
2017-07-24,2017-07-25,70.25,SAINSBURYS 0059,ASHFORD,70.25,GBP,1.0
2017-07-25,2017-07-26,9.39,CAMBERSANDS HOLIDA,RYE,9.39,GBP,1.0
2017-07-25,2017-07-26,9.38,CAMBERSANDS HOLIDA,RYE,9.38,GBP,1.0
2017-07-26,2017-07-27,80.0,LYDD KART CIRCUIT,ROMNEY MARSH,80.0,GBP,1.0
2017-07-26,2017-07-27,4.0,CAMBERSANDS HOLIDA,RYE,4.0,GBP,1.0
2017-07-26,2017-07-27,8.99,CAMBERSANDS HOLIDA,RYE,8.99,GBP,1.0
2017-07-26,2017-07-27,9.8,SPAR LYDD (BR0786),LYDD,9.8,GBP,1.0
2017-07-27,2017-07-28,50.6,PIZZA HUT,ASHFORD,50.6,GBP,1.0
2017-07-27,2017-07-28,9.38,CAMBERSANDS HOLIDA,RYE,9.38,GBP,1.0
2017-07-27,2017-07-28,3.0,CINEWORLD ASH AT,0844 815 7747,3.0,GBP,1.0
2017-07-28,2017-07-31,17.17,MCDONALDS,MAIDSTONE,17.17,GBP,1.0
2017-07-07,2017-10-07,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2017-08-07,2017-10-07,4.05,SAINSBURYS SACAT 4572,COLINDALE,4.05,GBP,1.0
2017-07-14,2017-07-17,10.04,RYMAN 1133,LONDON,10.04,GBP,1.0
2017-07-15,2017-07-17,2.97,SAM 99P WALTHAMSTOW,ILFORD,2.97,GBP,1.0
2017-07-19,2017-07-20,3.49,RYMAN 1133,LONDON,3.49,GBP,1.0
2017-07-22,2017-07-24,20.0,OYSTER AUTOTOPUP,0343 2221234,20.0,GBP,1.0
2017-07-29,2017-07-31,74.08,AMAZON UK RETAIL AMAZO,AMAZON.CO.UK,74.08,GBP,1.0
2017-01-08,2017-02-08,74.55,AMAZON UK MARKETPLACE,800-279-6620,74.55,GBP,1.0
2017-04-07,2017-05-07,199.98,AMAZON UK MARKETPLACE,800-279-6620,199.98,GBP,1.0
2017-05-07,2017-06-07,69.99,AMAZON UK MARKETPLACE,800-279-6620,69.99,GBP,1.0
2017-05-07,2017-07-07,147.0,TVLICENSING.CO.UK,3007906071,147.0,GBP,1.0
2017-04-07,2017-07-07,66.35,WWW.ARGOS.CO.UK,INTERNET,66.35,GBP,1.0
2017-07-19,2017-07-20,289.99,LITTLEWOODS.COM,LIVERPOOL,289.99,GBP,1.0
2017-07-19,2017-07-20,20.0,DVLA DRV  LICENCE,0870 2400 009,20.0,GBP,1.0
2017-07-19,2017-07-20,40.11,LBHACKNEY PYMT,LONDON E8,40.11,GBP,1.0
2017-07-20,2017-07-21,66.83,ARGOS RETAIL GROUP,INTERNET,66.83,GBP,1.0
2017-03-07,2017-04-07,7.59,AMAZON UK MARKETPLACE,800-279-6620,7.59,GBP,1.0
2017-06-07,2017-07-07,36.99,AMAZON UK MARKETPLACE,800-279-6620,36.99,GBP,1.0
2017-07-13,2017-07-14,33.5,PAYPAL  JUSTINHANCO,35314369001,33.5,GBP,1.0
2017-07-19,2017-07-20,50.0,THE STAR INN ALFRISTON,POLEGATE,50.0,GBP,1.0
2017-07-21,2017-07-24,7.98,AMAZON UK MARKETPLACE,800-279-6620,7.98,GBP,1.0
2017-07-22,2017-07-24,7.5,AMAZON UK MARKETPLACE,800-279-6620,7.5,GBP,1.0
2017-07-22,2017-07-24,27.45,AMAZON UK MARKETPLACE,800-279-6620,27.45,GBP,1.0
2017-07-22,2017-07-24,2.5,AMAZON UK MARKETPLACE,800-279-6620,2.5,GBP,1.0
2017-07-23,2017-07-24,102.09,AMAZON UK MARKETPLACE,800-279-6620,102.09,GBP,1.0
2017-07-23,2017-07-24,27.3,AMAZON UK MARKETPLACE,800-279-6620,27.3,GBP,1.0
2017-07-23,2017-07-24,11.93,AMAZON UK MARKETPLACE,800-279-6620,11.93,GBP,1.0
2017-07-24,2017-07-25,92.95,THE STAR INN ALFRISTON,POLEGATE,92.95,GBP,1.0
2017-07-24,2017-07-25,25.34,AMAZON.CO.UK,AMAZON.CO.UK,25.34,GBP,1.0
2017-07-25,2017-07-26,79.42,VUE BSL LTD,LONDON,79.42,GBP,1.0
2017-07-26,2017-07-27,20.6,PACEYS CARD SHOP L,LONDON  N2,20.6,GBP,1.0
